Id,age,education,marital,campaign_response
1163,60,graduation,married,0
1164,31,graduation,together,0
1165,51,phd,married,0
1166,53,graduation,married,0
1167,57,2n cycle,married,0
1168,57,graduation,together,0
1169,77,graduation,married,0
1170,56,graduation,single,0
1171,29,basic,married,0
1172,51,2n cycle,married,0
1173,35,phd,married,0
1174,68,master,married,0
1175,46,basic,together,0
1176,65,master,married,0
1177,73,master,married,0
1178,44,graduation,married,0
1179,44,graduation,divorced,0
1180,34,master,single,0
1181,75,graduation,together,0
1182,68,graduation,married,0
1183,64,phd,divorced,1
1184,67,basic,single,0
1185,54,graduation,single,0
1186,40,graduation,single,0
1187,60,graduation,married,0
1188,73,phd,single,0
1189,63,phd,together,0
1190,51,2n cycle,married,0
1191,55,master,divorced,1
1192,56,master,widow,1
1193,65,graduation,divorced,0
1194,73,graduation,single,0
1195,56,master,married,0
1196,57,master,divorced,0
1197,60,2n cycle,married,0
1198,56,master,married,0
1199,53,phd,married,0
1200,64,2n cycle,widow,0
1201,48,graduation,married,0
1202,66,graduation,married,0
1203,67,master,married,0
1204,46,graduation,divorced,1
1205,68,master,together,0
1206,69,master,married,0
1207,60,phd,married,0
1208,35,graduation,married,0
1209,68,phd,together,0
1210,60,graduation,together,0
1211,68,graduation,together,0
1212,70,graduation,together,0
1213,53,graduation,together,0
1214,56,graduation,together,0
1215,53,graduation,married,0
1216,50,graduation,single,1
1217,60,graduation,single,0
1218,62,phd,together,0
1219,34,phd,together,0
1220,62,graduation,single,0
1221,39,basic,single,0
1222,52,graduation,married,0
1223,68,2n cycle,divorced,0
1224,44,graduation,married,0
1225,67,phd,widow,0
1226,66,phd,married,0
1227,70,phd,single,0
1228,39,graduation,married,1
1229,50,master,married,0
1230,70,master,married,0
1231,54,graduation,divorced,0
1232,39,phd,together,0
1233,47,graduation,divorced,0
1234,42,graduation,together,0
1235,49,phd,together,0
1236,54,graduation,married,0
1237,69,master,together,0
1238,53,graduation,together,0
1239,36,graduation,married,0
1240,73,graduation,single,0
1241,41,basic,single,0
1242,58,phd,married,0
1243,63,graduation,single,0
1244,78,master,together,0
1245,47,phd,together,0
1246,54,graduation,divorced,0
1247,33,basic,single,0
1248,57,graduation,together,0
1249,52,phd,together,0
1250,50,graduation,married,0
1251,60,phd,married,1
1252,73,graduation,married,0
1253,58,phd,married,1
1254,53,graduation,married,0
1255,62,graduation,divorced,0
1256,55,phd,married,1
1257,70,2n cycle,married,1
1258,50,graduation,married,0
1259,49,graduation,married,0
1260,56,graduation,together,0
1261,52,phd,divorced,0
1262,42,phd,divorced,1
1263,43,master,together,0
1264,65,graduation,married,0
1265,73,graduation,single,1
1266,50,graduation,divorced,1
1267,62,phd,married,1
1268,55,graduation,together,0
1269,77,phd,married,0
1270,67,2n cycle,single,0
1271,81,graduation,married,0
1272,62,master,single,0
1273,53,graduation,single,1
1274,59,master,married,0
1275,57,master,divorced,0
1276,54,graduation,married,0
1277,50,master,married,0
1278,61,graduation,married,0
1279,47,graduation,divorced,0
1280,50,graduation,married,0
1281,42,graduation,together,1
1282,54,2n cycle,divorced,1
1283,68,phd,married,0
1284,74,master,together,0
1285,74,basic,married,0
1286,55,graduation,divorced,0
1287,53,phd,married,1
1288,56,2n cycle,married,0
1289,53,master,married,1
1290,54,graduation,married,0
1291,69,graduation,married,0
1292,54,graduation,single,0
1293,52,2n cycle,married,0
1294,48,phd,single,0
1295,62,phd,single,0
1296,71,master,together,0
1297,47,phd,together,0
1298,59,graduation,together,0
1299,79,graduation,married,1
1300,47,graduation,single,0
1301,54,master,together,0
1302,72,graduation,together,1
1303,40,2n cycle,married,0
1304,55,graduation,divorced,0
1305,46,graduation,married,0
1306,59,graduation,together,0
1307,49,graduation,together,0
1308,60,phd,married,0
1309,43,graduation,married,1
1310,53,graduation,together,0
1311,65,phd,married,0
1312,69,master,single,0
1313,60,master,together,0
1314,70,2n cycle,together,0
1315,36,2n cycle,married,0
1316,63,phd,single,0
1317,60,graduation,together,0
1318,52,2n cycle,married,0
1319,53,graduation,married,0
1320,41,graduation,together,0
1321,65,master,married,0
1322,67,master,together,0
1323,57,graduation,together,0
1324,48,graduation,single,1
1325,51,basic,married,0
1326,63,master,married,0
1327,43,graduation,married,0
1328,50,phd,married,0
1329,43,master,single,0
1330,80,phd,together,1
1331,46,graduation,married,0
1332,56,graduation,married,1
1333,63,graduation,married,0
1334,77,graduation,single,0
1335,47,master,married,1
1336,50,graduation,married,0
1337,43,graduation,together,0
1338,42,master,married,0
1339,73,graduation,widow,0
1340,43,graduation,single,1
1341,63,graduation,together,0
1342,48,master,married,0
1343,76,master,married,1
1344,35,graduation,married,0
1345,43,basic,single,0
1346,50,graduation,single,0
1347,66,2n cycle,married,0
1348,42,phd,married,0
1349,49,graduation,together,0
1350,63,phd,divorced,1
1351,69,phd,together,0
1352,32,graduation,single,1
1353,38,graduation,together,0
1354,60,graduation,married,0
1355,43,graduation,married,1
1356,63,graduation,single,0
1357,47,graduation,married,0
1358,79,phd,single,0
1359,62,graduation,single,0
1360,54,master,single,0
1361,57,graduation,together,0
1362,33,basic,married,0
1363,51,graduation,divorced,0
1364,75,2n cycle,together,0
1365,48,2n cycle,divorced,0
1366,67,master,single,1
1367,49,graduation,single,0
1368,52,graduation,married,0
1369,57,master,divorced,0
1370,67,graduation,married,0
1371,50,graduation,single,0
1372,65,2n cycle,together,0
1373,60,master,single,0
1374,65,phd,divorced,0
1375,56,phd,married,0
1376,65,graduation,single,0
1377,50,graduation,single,0
1378,40,graduation,married,1
1379,54,master,together,0
1380,55,master,together,0
1381,70,master,divorced,0
1382,69,2n cycle,together,0
1383,67,graduation,together,0
1384,61,2n cycle,single,0
1385,52,graduation,married,0
1386,77,graduation,married,0
1387,53,phd,together,0
1388,49,2n cycle,together,0
1389,45,graduation,together,0
1390,46,graduation,together,0
1391,53,master,married,0
1392,52,graduation,together,0
1393,53,phd,together,0
1394,50,2n cycle,single,0
1395,53,phd,married,0
1396,69,master,married,0
1397,51,graduation,divorced,0
1398,53,graduation,divorced,0
1399,57,master,divorced,0
1400,56,phd,married,0
1401,64,graduation,married,0
1402,53,graduation,married,0
1403,72,graduation,married,0
1404,68,graduation,single,1
1405,55,master,married,0
1406,58,phd,married,0
1407,74,master,together,0
1408,72,master,married,0
1409,75,graduation,married,0
1410,72,phd,divorced,1
1411,48,phd,married,0
1412,53,graduation,married,1
1413,56,master,married,0
1414,81,graduation,married,1
1415,35,graduation,single,0
1416,46,graduation,single,0
1417,59,basic,together,0
1418,77,graduation,together,0
1419,53,graduation,married,0
1420,52,graduation,married,0
1421,53,phd,together,0
1422,53,2n cycle,single,0
1423,59,graduation,single,0
1424,56,phd,together,0
1425,66,graduation,married,0
1426,55,graduation,married,0
1427,51,phd,married,0
1428,53,phd,married,0
1429,67,2n cycle,single,0
1430,53,graduation,single,0
1431,42,master,married,0
1432,52,2n cycle,divorced,0
1433,40,graduation,married,0
1434,52,graduation,single,0
1435,58,graduation,divorced,0
1436,46,2n cycle,married,0
1437,64,graduation,married,0
1438,39,2n cycle,together,0
1439,61,graduation,married,0
1440,42,graduation,married,0
1441,73,graduation,together,0
1442,76,master,married,0
1443,46,graduation,together,1
1444,77,master,widow,1
1445,79,graduation,together,0
1446,67,graduation,married,0
1447,54,2n cycle,married,0
1448,68,graduation,married,0
1449,43,phd,together,0
1450,52,2n cycle,together,0
1451,53,graduation,together,0
1452,60,graduation,married,0
1453,72,graduation,single,1
1454,58,phd,single,0
1455,60,phd,together,0
1456,56,graduation,together,0
1457,54,graduation,divorced,1
1458,53,graduation,together,0
1459,55,graduation,single,1
1460,51,phd,married,1
1461,75,master,widow,0
1462,66,graduation,together,0
1463,70,phd,together,0
1464,47,graduation,together,0
1465,39,master,married,0
1466,62,master,divorced,0
1467,72,graduation,married,0
1468,73,graduation,together,0
1469,75,phd,married,0
1470,55,graduation,together,0
1471,55,2n cycle,married,0
1472,48,graduation,married,0
1473,59,graduation,single,0
1474,56,phd,married,1
1475,67,graduation,married,0
1476,71,graduation,together,0
1477,69,master,single,0
1478,55,phd,married,0
1479,38,master,single,0
1480,64,phd,married,0
1481,46,graduation,single,0
1482,65,graduation,together,0
1483,44,2n cycle,together,0
1484,45,graduation,married,0
1485,49,2n cycle,together,0
1486,49,master,single,0
1487,55,master,together,0
1488,79,phd,together,0
1489,70,graduation,married,0
1490,53,master,together,0
1491,54,phd,married,1
1492,75,phd,divorced,0
1493,37,graduation,together,1
1494,47,graduation,together,0
1495,35,graduation,married,0
1496,66,graduation,married,0
1497,48,graduation,divorced,0
1498,56,phd,together,1
1499,66,graduation,together,0
1500,37,graduation,married,0
1501,50,master,together,0
1502,52,2n cycle,divorced,0
1503,48,graduation,married,1
1504,52,master,married,0
1505,70,phd,single,1
1506,51,master,married,0
1507,53,master,married,0
1508,50,2n cycle,together,0
1509,54,phd,married,0
1510,67,graduation,together,0
1511,37,graduation,married,0
1512,50,master,single,0
1513,60,graduation,married,0
1514,39,graduation,married,0
1515,48,2n cycle,together,1
1516,45,graduation,single,0
1517,63,graduation,married,0
1518,47,graduation,married,0
1519,53,master,married,0
1520,55,graduation,single,1
1521,42,phd,single,1
1522,54,graduation,together,0
1523,49,graduation,single,0
1524,52,phd,married,0
1525,52,graduation,single,0
1526,49,graduation,married,0
1527,77,phd,widow,0
1528,67,graduation,together,0
1529,38,phd,single,1
1530,65,graduation,together,0
1531,50,2n cycle,married,0
1532,67,2n cycle,together,0
1533,50,phd,married,0
1534,50,master,single,1
1535,37,2n cycle,married,0
1536,37,2n cycle,single,0
1537,36,graduation,single,0
1538,66,phd,widow,1
1539,54,phd,married,0
1540,58,master,single,0
1541,36,graduation,together,0
1542,64,master,together,0
1543,47,graduation,married,0
1544,72,phd,single,0
1545,61,graduation,divorced,0
1546,39,master,together,0
1547,38,2n cycle,married,0
1548,62,graduation,single,1
1549,68,graduation,widow,0
1550,50,2n cycle,married,0
1551,74,master,divorced,0
1552,60,2n cycle,married,0
1553,69,graduation,married,0
1554,63,graduation,together,0
1555,51,graduation,married,0
1556,58,master,married,0
1557,63,master,together,1
1558,49,graduation,divorced,0
1559,64,graduation,divorced,0
1560,49,phd,divorced,0
1561,42,graduation,married,0
1562,49,master,married,0
1563,37,graduation,married,0
1564,71,graduation,divorced,0
1565,40,graduation,married,0
1566,73,graduation,single,0
1567,61,master,single,0
1568,71,graduation,together,0
1569,75,phd,married,1
1570,68,phd,married,0
1571,79,phd,single,1
1572,71,graduation,married,0
1573,34,master,single,1
1574,39,master,married,0
1575,48,graduation,married,1
1576,65,phd,together,0
1577,43,graduation,together,1
1578,78,phd,together,0
1579,33,graduation,married,0
1580,49,master,single,0
1581,69,graduation,together,0
1582,78,master,together,0
1583,75,graduation,divorced,0
1584,59,master,together,0
1585,38,graduation,divorced,1
1586,52,phd,divorced,1
1587,73,master,together,1
1588,60,graduation,married,0
1589,45,graduation,married,0
1590,38,graduation,married,0
1591,63,phd,together,0
1592,70,graduation,married,0
1593,37,basic,together,0
1594,60,master,together,0
1595,58,phd,single,0
1596,52,phd,single,1
1597,65,master,together,0
1598,41,graduation,single,0
1599,54,graduation,married,0
1600,50,phd,married,0
1601,60,master,married,0
1602,69,master,married,0
1603,70,master,divorced,0
1604,65,graduation,together,0
1605,64,graduation,married,0
1606,62,phd,married,0
1607,48,graduation,married,0
1608,35,2n cycle,single,0
1609,52,master,married,0
1610,61,phd,married,0
1611,37,graduation,single,0
1612,47,2n cycle,married,0
1613,35,graduation,single,1
1614,50,graduation,single,0
1615,48,graduation,married,1
1616,41,graduation,married,0
1617,42,graduation,together,0
1618,38,graduation,single,0
1619,60,graduation,married,0
1620,69,master,married,0
1621,60,phd,together,0
1622,54,graduation,married,0
1623,43,2n cycle,together,0
1624,66,graduation,single,0
1625,62,graduation,together,0
1626,73,phd,married,0
1627,54,phd,widow,0
1628,62,phd,divorced,0
1629,43,graduation,together,1
1630,49,2n cycle,together,0
1631,78,phd,together,0
1632,56,phd,together,0
1633,66,phd,married,0
1634,47,graduation,together,0
1635,77,phd,together,0
1636,70,phd,married,0
1637,71,graduation,divorced,0
1638,80,graduation,married,0
1639,56,graduation,married,0
1640,49,master,together,0
1641,56,master,together,0
1642,61,phd,divorced,1
1643,44,graduation,together,0
1644,46,basic,together,0
1645,44,2n cycle,together,0
1646,65,master,divorced,0
1647,51,master,married,0
1648,44,graduation,single,0
1649,58,graduation,divorced,1
1650,75,phd,widow,0
1651,43,graduation,married,0
1652,64,graduation,single,1
1653,62,graduation,widow,1
1654,48,graduation,together,0
1655,78,phd,widow,0
1656,47,master,single,0
1657,71,master,together,0
1658,71,phd,married,0
1659,53,2n cycle,together,0
1660,44,graduation,single,1
1661,67,phd,single,0
1662,57,graduation,together,0
1663,49,graduation,divorced,0
1664,59,graduation,single,0
1665,36,phd,single,0
1666,40,2n cycle,single,0
1667,58,phd,married,0
1668,66,phd,married,0
1669,55,phd,married,0
1670,58,phd,married,1
1671,40,phd,single,1
1672,74,graduation,together,0
1673,39,master,married,1
1674,70,2n cycle,married,0
1675,55,graduation,married,0
1676,34,2n cycle,together,0
1677,50,graduation,married,0
1678,46,basic,single,0
1679,49,phd,married,0
1680,45,graduation,married,0
1681,47,graduation,together,0
1682,54,graduation,together,0
1683,70,phd,married,0
1684,42,phd,married,0
1685,73,graduation,married,0
1686,56,graduation,married,0
1687,45,master,divorced,1
1688,57,graduation,together,1
1689,54,graduation,single,0
1690,36,graduation,single,0
1691,74,graduation,single,0
1692,38,master,divorced,0
1693,40,phd,married,0
1694,44,2n cycle,single,0
1695,35,graduation,married,0
1696,73,graduation,divorced,0
1697,54,2n cycle,together,0
1698,42,phd,married,0
1699,68,phd,divorced,0
1700,74,master,widow,0
1701,49,graduation,married,0
1702,70,master,married,0
1703,36,graduation,single,0
1704,52,phd,together,0
1705,52,basic,together,1
1706,41,phd,married,0
1707,69,master,together,0
1708,60,graduation,together,0
1709,47,graduation,married,0
1710,52,phd,married,0
1711,39,graduation,married,1
1712,66,master,married,1
1713,47,graduation,together,0
1714,59,graduation,married,0
1715,33,basic,single,0
1716,41,graduation,together,0
1717,69,graduation,single,0
1718,48,graduation,married,0
1719,51,graduation,together,0
1720,49,phd,married,1
1721,46,graduation,married,0
1722,42,phd,married,1
1723,34,graduation,single,1
1724,63,phd,widow,0
1725,43,phd,single,1
1726,46,master,single,1
1727,70,graduation,together,1
1728,60,basic,single,0
1729,64,master,together,0
1730,74,graduation,married,0
1731,61,phd,together,0
1732,66,graduation,married,0
1733,70,graduation,divorced,0
1734,59,graduation,together,0
